USER_ID,ITEM_ID,EVENT_TYPE,TIMESTAMP
u0012,i1075,view,1765050961
u0088,i1039,view,1766429824
u0064,i1066,view,1765913447
u0040,i1083,view,1766616671
u0026,i1026,view,1764885435
u0019,i1059,view,1764853765
u0069,i1003,add_to_cart,1765074594
u0075,i1016,view,1766148683
u0066,i1038,view,1765650296
u0051,i1012,view,1765927454
u0069,i1030,view,1766191087
u0024,i1068,view,1766467391
u0053,i1008,view,1765437654
u0070,i1059,view,1766564139
u0075,i1064,add_to_cart,1764624240
u0079,i1092,view,1767109327
u0045,i1093,view,1766970563
u0013,i1042,view,1767106066
u0014,i1019,view,1765119610
u0061,i1053,view,1766795381
u0087,i1074,purchase,1766210330
u0034,i1032,view,1767059365
u0033,i1014,view,1764915201
u0080,i1015,purchase,1765798699
u0080,i1066,view,1766018679
u0079,i1088,purchase,1766962941
u0092,i1019,view,1766684380
u0100,i1018,view,1765702480
u0043,i1090,purchase,1766571737
u0079,i1019,view,1767019216
u0018,i1083,view,1765403843
u0068,i1044,view,1765695414
u0063,i1006,view,1766142949
u0068,i1045,view,1765877057
u0082,i1099,view,1766593946
u0069,i1061,view,1765180227
u0014,i1073,purchase,1765586438
u0011,i1081,view,1765653689
u0083,i1040,view,1767001973
u0096,i1074,purchase,1766969156
u0092,i1087,view,1766887142
u0033,i1055,view,1765659323
u0067,i1083,view,1766855406
u0034,i1093,view,1765010211
u0074,i1022,purchase,1765949130
u0059,i1043,view,1766018165
u0066,i1080,view,1766623581
u0078,i1023,purchase,1767189630
u0094,i1077,add_to_cart,1764708352
u0052,i1052,purchase,1765567048
u0024,i1047,view,1765899946
u0059,i1019,purchase,1765077916
u0090,i1035,view,1764662040
u0089,i1055,view,1765700696
u0085,i1079,add_to_cart,1765703012
u0003,i1041,view,1765128413
u0062,i1011,view,1766046670
u0037,i1035,view,1765351228
u0019,i1022,view,1766288205
u0020,i1044,purchase,1766027307
u0085,i1054,add_to_cart,1766624474
u0035,i1064,purchase,1765384673
u0049,i1073,purchase,1767147028
u0072,i1036,view,1764908965
u0003,i1060,view,1766595150
u0076,i1046,add_to_cart,1765196803
u0045,i1028,view,1764712192
u0023,i1091,view,1765677260
u0030,i1040,purchase,1765494673
u0057,i1009,view,1766794980
u0039,i1066,view,1764905241
u0041,i1066,view,1765932417
u0067,i1064,view,1766653874
u0046,i1055,view,1765659975
u0062,i1006,add_to_cart,1765332731
u0024,i1082,view,1764871520
u0019,i1099,purchase,1766998703
u0013,i1043,view,1766282787
u0067,i1028,add_to_cart,1764781642
u0061,i1053,add_to_cart,1765551306
u0095,i1029,view,1764844062
u0092,i1062,view,1766668512
u0042,i1009,view,1766680632
u0030,i1064,view,1764657470
u0051,i1029,add_to_cart,1766406699
u0045,i1030,view,1765770956
u0028,i1073,add_to_cart,1765087318
u0011,i1002,view,1765791757
u0009,i1053,view,1765621263
u0044,i1078,view,1766858080
u0041,i1003,view,1766552330
u0061,i1098,purchase,1766515054
u0008,i1086,purchase,1766498612
u0071,i1095,add_to_cart,1767077399
u0030,i1031,add_to_cart,1766083988
u0015,i1069,view,1765984830
u0036,i1041,purchase,1766807619
u0088,i1062,view,1766568720
u0004,i1017,purchase,1766967516
u0035,i1064,add_to_cart,1765117396
u0006,i1036,add_to_cart,1765541269
u0067,i1060,view,1767079669
u0024,i1048,view,1765829732
u0042,i1019,add_to_cart,1766457534
u0036,i1075,view,1764695943
u0078,i1036,view,1766721670
u0014,i1100,view,1765164817
u0016,i1082,view,1765442675
u0054,i1024,add_to_cart,1765717718
u0043,i1053,purchase,1767074498
u0046,i1054,view,1765495067
u0054,i1056,view,1766415319
u0044,i1046,add_to_cart,1767071827
u0043,i1064,view,1765663697
u0001,i1098,view,1766509910
u0066,i1014,view,1764643869
u0010,i1047,view,1767002960
u0065,i1044,view,1766122744
u0069,i1046,add_to_cart,1765106077
u0005,i1047,purchase,1766357747
u0058,i1080,view,1765206839
u0069,i1044,view,1766890144
u0084,i1079,purchase,1766820325
u0037,i1068,add_to_cart,1766666445
u0081,i1075,purchase,1767110865
u0022,i1048,view,1767084992
u0053,i1050,view,1764806989
u0081,i1008,add_to_cart,1764917797
u0013,i1031,view,1766737915
u0024,i1047,view,1766188991
u0048,i1037,view,1765710009
u0014,i1016,add_to_cart,1766273058
u0078,i1063,add_to_cart,1766460676
u0023,i1054,view,1765234828
u0040,i1031,add_to_cart,1766436043
u0009,i1078,add_to_cart,1765514274
u0036,i1040,view,1765993138
u0008,i1049,view,1766627186
u0063,i1068,purchase,1765801359
u0053,i1082,view,1764646178
u0030,i1055,purchase,1765361699
u0017,i1013,view,1766613146
u0029,i1047,view,1765201788
u0030,i1080,purchase,1765257713
u0051,i1033,add_to_cart,1766519317
u0006,i1032,view,1766845551
u0087,i1056,view,1765259395
u0017,i1094,view,1766752757
u0032,i1082,add_to_cart,1766981354
u0066,i1006,purchase,1765533592
u0062,i1003,purchase,1767142088
u0037,i1080,view,1765789242
u0034,i1022,view,1764650619
u0089,i1029,view,1765378616
u0084,i1071,view,1766201427
u0081,i1009,add_to_cart,1767044201
u0036,i1017,view,1764675562
u0003,i1016,view,1766573992
u0083,i1012,view,1766273431
u0034,i1032,purchase,1764907507
u0094,i1091,view,1764817527
u0081,i1056,add_to_cart,1766002793
u0035,i1071,view,1766653704
u0068,i1059,view,1766496590
u0089,i1001,purchase,1766780979
u0004,i1021,view,1766058902
u0014,i1069,view,1764692700
u0087,i1069,add_to_cart,1765584276
u0054,i1099,purchase,1766879014
u0017,i1020,view,1766468991
u0049,i1024,view,1764689767
u0076,i1099,add_to_cart,1765685862
u0056,i1070,view,1766260728
u0032,i1028,add_to_cart,1765993972
u0041,i1078,add_to_cart,1766494837
u0029,i1090,view,1766437826
u0057,i1072,view,1765534576
u0069,i1024,view,1764903569
u0074,i1081,add_to_cart,1766456232
u0080,i1038,view,1765527622
u0044,i1014,purchase,1765828971
u0071,i1014,view,1766708386
u0017,i1031,view,1765343908
u0086,i1011,view,1765092747
u0080,i1055,purchase,1766863581
u0013,i1085,view,1765120218
u0079,i1065,purchase,1766411256
u0082,i1002,add_to_cart,1766697706
u0068,i1058,view,1765431639
u0012,i1017,view,1766732763
u0010,i1087,view,1766013360
u0090,i1031,add_to_cart,1767195676
u0064,i1083,view,1765656836
u0080,i1091,view,1766813980
u0067,i1060,view,1764877144
u0035,i1014,view,1766003713
u0019,i1095,view,1765583267
u0077,i1030,view,1766394758
u0077,i1056,view,1764642545
u0084,i1098,purchase,1766462061
u0049,i1017,view,1766188201
u0013,i1058,purchase,1765252539
u0081,i1094,view,1766877881
u0024,i1002,add_to_cart,1767020014
u0047,i1007,view,1764885078
u0012,i1065,purchase,1765878669
u0082,i1078,add_to_cart,1767001165
u0071,i1091,view,1765833364
u0096,i1045,view,1767006449
u0035,i1062,purchase,1766761718
u0091,i1039,view,1765738104
u0096,i1086,add_to_cart,1765435881
u0024,i1011,view,1765604145
u0058,i1030,view,1766916750
u0037,i1062,view,1764890153
u0035,i1029,view,1765029252
u0050,i1033,add_to_cart,1766960373
u0075,i1078,view,1765301539
u0043,i1021,view,1764638480
u0051,i1039,view,1765662204
u0063,i1044,purchase,1766314793
u0059,i1003,view,1764679049
u0089,i1059,view,1765017840
u0011,i1089,view,1766665007
u0076,i1010,view,1766905716
u0039,i1038,view,1764829689
u0038,i1095,view,1764677539
u0028,i1039,view,1765687205
u0074,i1048,view,1766442018
u0025,i1099,view,1765793075
u0096,i1004,add_to_cart,1765089351
u0056,i1083,view,1764791821
u0098,i1097,view,1764960380
u0073,i1022,purchase,1764749362
u0060,i1041,add_to_cart,1765578516
u0001,i1073,view,1767143210
u0053,i1083,view,1766084973
u0028,i1041,view,1765813893
u0075,i1084,view,1766860086
u0061,i1100,purchase,1764730551
u0069,i1064,view,1765283377
u0064,i1021,view,1764962546
u0100,i1048,purchase,1765374452
u0018,i1010,view,1765891913
u0035,i1075,purchase,1766825529
u0014,i1068,purchase,1766756879
u0025,i1030,view,1764960870
u0100,i1047,view,1766260988
u0051,i1093,purchase,1764750397
u0001,i1081,view,1765216902
u0001,i1015,view,1765766524
u0098,i1037,purchase,1765310827
u0050,i1020,view,1764889258
u0002,i1011,view,1766020127
u0084,i1004,view,1765595635
u0024,i1060,view,1765270270
u0021,i1051,view,1765144071
u0018,i1072,add_to_cart,1766864656
u0079,i1034,view,1766043390
u0065,i1100,purchase,1765925172
u0046,i1009,add_to_cart,1765691803
u0022,i1089,view,1766320313
u0069,i1025,add_to_cart,1765708625
u0094,i1047,purchase,1765900420
u0098,i1086,view,1765624526
u0075,i1011,add_to_cart,1765546123
u0072,i1037,add_to_cart,1765684087
u0066,i1036,purchase,1764899116
u0093,i1023,view,1766641369
u0025,i1084,add_to_cart,1764900504
u0100,i1014,purchase,1764834411
u0016,i1100,view,1764976014
u0087,i1064,view,1764929284
u0046,i1026,view,1766210970
u0027,i1061,view,1765255618
u0087,i1044,view,1766681675
u0005,i1032,view,1765284087
u0074,i1055,view,1766162275
u0095,i1079,view,1764633177
u0053,i1015,purchase,1766210437
u0023,i1046,view,1765069334
u0021,i1053,view,1767160890
u0073,i1007,view,1766851003
u0005,i1014,view,1766324067
u0075,i1099,view,1765203332
u0032,i1002,view,1766927267
u0062,i1052,view,1764980868
u0028,i1010,add_to_cart,1764716083
u0007,i1085,purchase,1764792750
u0090,i1059,view,1765679736
u0016,i1036,view,1765838421
u0025,i1026,purchase,1765144394
u0054,i1044,view,1766797468
u0087,i1076,view,1765189158
u0098,i1048,purchase,1766608245
u0036,i1021,view,1766325874
u0065,i1071,view,1765120853
u0030,i1025,view,1765837390
u0093,i1077,purchase,1764857050
u0068,i1088,purchase,1764687694
u0068,i1046,view,1767077021
u0094,i1005,view,1766308964
u0069,i1048,view,1766373020
u0063,i1075,view,1766387324
u0034,i1060,view,1765451454
u0016,i1029,view,1765487528
u0041,i1049,view,1765015003
u0069,i1073,view,1765903768
u0033,i1097,purchase,1766999715
u0016,i1006,view,1765927860
u0031,i1017,view,1765148268
u0041,i1035,view,1765420658
u0001,i1059,view,1765348515
u0003,i1085,view,1764625871
u0047,i1042,add_to_cart,1765415419
u0079,i1086,view,1766860461
u0041,i1009,add_to_cart,1765071579
u0010,i1080,purchase,1766687371
u0088,i1042,view,1765389160
u0009,i1090,view,1765779073
u0081,i1068,view,1766294082
u0094,i1092,add_to_cart,1765171815
u0083,i1032,add_to_cart,1765130318
u0070,i1062,add_to_cart,1765822319
u0006,i1058,view,1765776828
u0081,i1002,view,1766217111
u0078,i1004,view,1766747912
u0093,i1039,view,1764841402
u0069,i1088,add_to_cart,1767107812
u0026,i1024,add_to_cart,1765104976
u0036,i1095,view,1766639022
u0025,i1046,view,1766546108
u0006,i1044,purchase,1764927413
u0036,i1018,view,1766437766
u0081,i1081,view,1767016282
u0078,i1015,view,1764817993
u0001,i1075,view,1765937808
u0073,i1059,view,1765573926
u0056,i1094,view,1766902132
u0008,i1029,view,1765745396
u0027,i1048,view,1766938158
u0072,i1012,view,1766164025
u0033,i1067,view,1765675374
u0023,i1009,view,1766196710
u0042,i1050,view,1766616465
u0100,i1085,view,1764634313
u0098,i1053,view,1765964243
u0076,i1057,add_to_cart,1764699446
u0017,i1073,view,1765907308
u0016,i1082,add_to_cart,1765623038
u0084,i1055,view,1765973321
u0006,i1043,view,1765040184
u0020,i1093,purchase,1766615692
u0066,i1064,add_to_cart,1765147582
u0036,i1017,view,1765003474
u0063,i1087,view,1766133124
u0088,i1030,view,1765246862
u0091,i1048,view,1765990035
u0050,i1034,view,1766093970
u0089,i1025,add_to_cart,1764646429
u0030,i1084,view,1766352691
u0040,i1026,view,1766587833
u0006,i1035,view,1766998341
u0061,i1091,view,1765199054
u0058,i1032,add_to_cart,1766827002
u0051,i1075,view,1766095261
u0003,i1002,view,1766634906
u0028,i1002,view,1766039635
u0095,i1038,view,1765403461
u0063,i1001,add_to_cart,1764681779
u0014,i1094,view,1766661923
u0020,i1084,view,1766440923
u0025,i1054,view,1765948701
u0018,i1006,view,1765922701
u0011,i1022,view,1766813056
u0069,i1037,add_to_cart,1764869718
u0012,i1089,view,1764823402
u0088,i1080,view,1766576778
u0043,i1055,view,1765528698
u0066,i1058,view,1765524631
u0058,i1063,purchase,1764879599
u0086,i1031,add_to_cart,1765494699
u0019,i1017,view,1766802220
u0001,i1068,view,1766156108
u0088,i1028,view,1765534710
u0093,i1022,view,1765043112
u0026,i1082,view,1766415601
u0040,i1003,add_to_cart,1765694517
u0072,i1047,purchase,1766954905
u0075,i1066,view,1766387967
u0043,i1078,purchase,1765648955
u0089,i1010,view,1765333421
u0012,i1095,view,1764627883
u0031,i1021,purchase,1766060497
u0053,i1040,add_to_cart,1765465328
u0076,i1046,add_to_cart,1764753926
u0063,i1087,purchase,1764990484
u0058,i1005,add_to_cart,1767187530
u0034,i1006,view,1765102157
u0061,i1080,view,1766657003
u0072,i1028,view,1766879433
u0051,i1030,view,1767060303
u0043,i1083,add_to_cart,1764685058
u0028,i1055,view,1764875037
u0083,i1042,purchase,1767145060
u0025,i1024,add_to_cart,1766271982
u0009,i1011,view,1766316421
u0052,i1088,view,1764990519
u0055,i1083,purchase,1766730933
u0098,i1086,view,1765777612
u0011,i1053,view,1766256965
u0044,i1020,view,1765551744
u0020,i1030,purchase,1764914649
u0046,i1082,view,1766084127
u0087,i1099,view,1766679873
u0018,i1005,view,1767187925
u0062,i1032,view,1765349667
u0058,i1064,view,1764882926
u0091,i1017,view,1766337347
u0080,i1084,purchase,1765029430
u0006,i1098,view,1766333246
u0005,i1062,view,1765914088
u0010,i1040,view,1766381474
u0062,i1043,add_to_cart,1765116336
u0034,i1067,purchase,1764773394
u0047,i1056,view,1766793300
u0003,i1059,view,1765300056
u0019,i1033,view,1766160833
u0070,i1033,add_to_cart,1765000841
u0042,i1043,view,1766599043
u0001,i1048,view,1766099744
u0029,i1077,view,1764666883
u0019,i1060,view,1766038748
u0001,i1032,view,1765048739
u0073,i1012,view,1764973858
u0057,i1005,view,1765877500
u0016,i1096,add_to_cart,1765531400
u0022,i1027,view,1765743252
u0044,i1065,view,1766240325
u0061,i1039,view,1764988669
u0002,i1026,view,1765775879
u0047,i1040,add_to_cart,1764792896
u0040,i1066,view,1766334764
u0097,i1002,view,1766207352
u0079,i1024,view,1764660617
u0041,i1099,purchase,1765856798
u0041,i1076,view,1765193716
u0065,i1026,view,1766695295
u0052,i1058,view,1766829391
u0009,i1018,view,1766513057
u0030,i1063,view,1766127573
u0047,i1035,view,1765497004
u0098,i1037,add_to_cart,1765271010
u0028,i1051,add_to_cart,1765532231
u0084,i1038,purchase,1766211810
u0026,i1090,purchase,1764897244
u0008,i1068,view,1766388443
u0004,i1056,view,1766916559
u0001,i1039,view,1766033256
u0017,i1035,add_to_cart,1765374909
u0055,i1060,view,1766091740
u0038,i1073,add_to_cart,1766546173
u0043,i1077,add_to_cart,1766307764
u0100,i1072,view,1766618870
u0097,i1054,view,1764957430
u0010,i1080,view,1766527706
u0063,i1089,view,1764609229
u0043,i1057,view,1765081918
u0083,i1041,view,1764952096
u0034,i1002,view,1766594866
u0061,i1077,purchase,1765294957
u0008,i1001,view,1766546258
u0065,i1011,view,1765194833
u0071,i1043,view,1765526001
u0027,i1013,add_to_cart,1764925536
u0009,i1017,purchase,1765090685
u0013,i1089,view,1766255104
u0042,i1034,add_to_cart,1766052361
u0099,i1060,view,1765771057
u0001,i1084,view,1766377868
u0082,i1084,view,1767149521
u0052,i1080,view,1765513124
u0091,i1022,view,1766747321
u0006,i1069,view,1766691006
u0084,i1082,view,1766294432
u0003,i1021,view,1767169091
u0054,i1057,view,1765044421
u0088,i1012,view,1765069046
u0094,i1064,view,1765977066
u0024,i1024,view,1764674583
u0081,i1085,view,1766788683
u0024,i1045,add_to_cart,1765562013
u0037,i1012,view,1766327950
u0011,i1080,purchase,1765973064
u0031,i1059,add_to_cart,1765259565
u0001,i1055,view,1766145952
u0094,i1058,view,1767074544
u0086,i1085,view,1766815397
u0081,i1022,view,1765599182
u0082,i1014,add_to_cart,1765545954
u0024,i1057,view,1765385734
u0087,i1076,view,1767178195
u0086,i1044,view,1766534594
u0075,i1086,purchase,1766477351
u0001,i1058,view,1766168532
u0084,i1080,view,1764798394
u0069,i1099,view,1765128846
u0016,i1015,view,1766913358
u0059,i1091,view,1764737486
u0064,i1074,view,1764995630
u0006,i1040,view,1764647847
u0001,i1086,add_to_cart,1767021558
u0055,i1021,view,1765134498
u0075,i1034,purchase,1767107687
u0041,i1051,view,1766861433
u0010,i1043,view,1765891562
u0080,i1084,view,1766714774
u0033,i1074,add_to_cart,1766689134
u0031,i1085,view,1766072646
u0050,i1042,view,1765331787
u0018,i1006,view,1767041365
u0009,i1048,view,1765841846
u0079,i1041,view,1765223836
u0011,i1018,view,1766006705
u0022,i1076,view,1765773273
u0011,i1094,view,1767066458
u0012,i1077,add_to_cart,1766976227
u0095,i1064,view,1766301065
u0041,i1040,add_to_cart,1765742181
u0027,i1024,view,1766940745
u0082,i1015,view,1766492266
u0087,i1043,purchase,1766424039
u0041,i1050,view,1766341958
u0084,i1036,purchase,1765561878
u0016,i1017,view,1766819475
u0075,i1018,purchase,1765780203
u0020,i1076,view,1766749194
u0066,i1003,view,1766797147
u0019,i1070,purchase,1766242013
u0004,i1043,view,1766483306
u0086,i1011,add_to_cart,1765515812
u0049,i1050,view,1765869285
u0091,i1056,view,1765129624
u0077,i1063,view,1766212874
u0079,i1040,view,1766763690
u0074,i1073,add_to_cart,1766467321
u0054,i1073,view,1766582119
u0091,i1067,view,1765885785
u0097,i1018,add_to_cart,1765060419
u0096,i1066,view,1765615585
u0001,i1008,view,1765454726
u0096,i1005,view,1765500675
u0020,i1033,view,1765089822
u0038,i1019,purchase,1764844295
u0027,i1053,add_to_cart,1766160004
u0096,i1067,view,1765462872
u0003,i1051,view,1766463191
u0059,i1004,view,1765496203
u0060,i1068,view,1765952522
u0029,i1080,purchase,1766976608
u0099,i1056,add_to_cart,1765393131
u0002,i1018,view,1766631449
u0028,i1030,add_to_cart,1764647028
u0085,i1021,view,1766860504
u0078,i1013,add_to_cart,1764628917
u0055,i1004,view,1766361526
u0061,i1041,view,1766068650
u0036,i1090,add_to_cart,1764995760
u0009,i1030,view,1766042178
u0094,i1084,purchase,1765766621
u0056,i1018,view,1765180571
u0097,i1043,view,1766440235
u0047,i1098,add_to_cart,1764925432
u0046,i1069,view,1764859284
u0031,i1071,view,1765463482
u0092,i1084,purchase,1764770188
u0043,i1060,add_to_cart,1765083031
u0045,i1015,purchase,1765561937
u0081,i1084,view,1766063024
u0041,i1066,purchase,1764714365
u0031,i1011,view,1766672379
u0075,i1065,view,1765543956
u0061,i1068,add_to_cart,1766935575
u0050,i1015,view,1764967066
u0057,i1094,view,1764821630
u0016,i1002,add_to_cart,1766883015
u0086,i1044,add_to_cart,1765218359
u0058,i1093,view,1767112566
u0067,i1066,view,1765454617
u0060,i1093,view,1766135867
u0083,i1045,view,1767079697
u0055,i1016,view,1766832566
u0097,i1004,view,1765664063
u0097,i1094,add_to_cart,1765429505
u0072,i1006,add_to_cart,1764765660
u0079,i1025,view,1766557668
u0068,i1064,view,1764870481
u0072,i1066,view,1766086119
u0018,i1023,view,1765071336
u0026,i1034,view,1766768498
u0027,i1077,view,1764870768
u0064,i1052,view,1766225751
u0086,i1097,add_to_cart,1766343289
u0075,i1074,view,1766736289
u0030,i1068,view,1766641489
u0030,i1065,add_to_cart,1766863690
u0080,i1070,purchase,1764957302
u0027,i1030,purchase,1766218969
u0046,i1054,add_to_cart,1766405441
u0088,i1037,add_to_cart,1765516722
u0082,i1042,purchase,1767134729
u0051,i1098,add_to_cart,1766809321
u0096,i1019,add_to_cart,1765752364
u0090,i1060,purchase,1765955896
u0009,i1083,view,1765600315
u0023,i1042,view,1766156162
u0003,i1068,view,1764809072
u0085,i1085,view,1765626616
u0012,i1089,purchase,1766849646
u0027,i1040,add_to_cart,1765704392
u0014,i1021,purchase,1764702942
u0002,i1031,purchase,1766272323
u0041,i1005,view,1766013907
u0043,i1035,purchase,1765209625
u0098,i1037,view,1765557889
u0077,i1027,add_to_cart,1766494974
u0073,i1045,view,1766655248
u0074,i1071,purchase,1765004403
u0035,i1074,view,1765120677
u0027,i1005,view,1766818985
u0056,i1085,view,1766649868
u0003,i1041,view,1767107182
u0033,i1027,view,1766134379
u0080,i1017,add_to_cart,1766905309
u0093,i1031,add_to_cart,1765611717
u0069,i1030,view,1764959706
u0070,i1027,view,1765823916
u0005,i1090,view,1766488223
u0095,i1090,purchase,1765038932
u0014,i1014,view,1765429495
u0074,i1084,purchase,1766867510
u0072,i1029,add_to_cart,1766120293
u0060,i1014,add_to_cart,1766103636
u0011,i1085,view,1765114413
u0091,i1012,add_to_cart,1764947709
u0009,i1005,view,1765635949
u0082,i1036,view,1766563604
u0042,i1085,view,1766599262
u0006,i1060,view,1764680079
u0034,i1084,view,1766879296
u0060,i1065,view,1765261502
u0038,i1011,add_to_cart,1765522898
u0023,i1047,view,1765042143
u0008,i1099,add_to_cart,1765442814
u0040,i1020,view,1764818492
u0078,i1094,view,1766278690
u0067,i1089,purchase,1765112882
u0083,i1060,view,1765260223
u0046,i1038,view,1765041895
u0069,i1080,view,1766638027
u0081,i1015,add_to_cart,1766930820
u0086,i1057,view,1766205538
u0024,i1020,view,1765392743
u0054,i1065,view,1765978505
u0099,i1040,add_to_cart,1766186255
u0065,i1085,add_to_cart,1765632858
u0048,i1059,view,1766646815
u0074,i1043,purchase,1765059265
u0062,i1051,purchase,1765353881
u0100,i1059,purchase,1766941266
u0095,i1040,view,1764861111
u0097,i1065,add_to_cart,1765351733
u0080,i1022,view,1766594887
u0075,i1010,view,1766401641
u0086,i1007,purchase,1766833515
u0012,i1062,view,1767003594
u0016,i1030,view,1764631713
u0008,i1037,view,1765449658
u0083,i1022,view,1765859134
u0046,i1058,view,1766440717
u0051,i1038,view,1765548574
u0022,i1056,view,1765633741
u0084,i1075,view,1765057917
u0074,i1004,view,1766339628
u0009,i1046,view,1766144320
u0089,i1079,view,1765286759
u0060,i1089,view,1765486178
u0052,i1100,purchase,1765357753
u0007,i1015,view,1765689164
u0051,i1057,view,1765902396
u0024,i1032,view,1766239858
u0087,i1081,purchase,1765044837
u0048,i1009,add_to_cart,1766131028
u0019,i1090,view,1766408557
u0049,i1090,view,1766467394
u0027,i1087,view,1767181510
u0046,i1100,view,1767047775
u0015,i1014,purchase,1765762355
u0083,i1031,view,1766923240
u0024,i1042,purchase,1767011967
u0055,i1037,view,1767054242
u0085,i1057,view,1766174463
u0088,i1065,add_to_cart,1765308633
u0060,i1093,view,1766525900
u0062,i1006,view,1765036472
u0050,i1090,view,1765863822
u0069,i1042,view,1765286553
u0079,i1082,view,1765260788
u0027,i1040,view,1767139759
u0041,i1058,purchase,1766946499
u0010,i1034,add_to_cart,1767124814
u0036,i1087,add_to_cart,1766390742
u0079,i1080,purchase,1764918682
u0092,i1075,view,1765191360
u0095,i1060,view,1766626759
u0070,i1082,view,1766737757
u0029,i1021,view,1764932623
u0046,i1062,view,1766619285
u0085,i1020,view,1766210087
u0053,i1088,view,1766111363
u0007,i1088,view,1765232817
u0019,i1084,purchase,1764806331
u0095,i1061,view,1765751968
u0034,i1005,view,1766270810
u0069,i1059,add_to_cart,1764797798
u0021,i1045,view,1764724030
u0097,i1098,purchase,1765781499
u0067,i1031,add_to_cart,1766716096
u0098,i1012,view,1766255445
u0079,i1059,view,1765504941
u0044,i1006,view,1765598160
u0092,i1051,view,1767114285
u0094,i1091,view,1767121254
u0014,i1012,view,1765927800
u0072,i1048,add_to_cart,1766577336
u0091,i1090,add_to_cart,1766135029
u0089,i1071,view,1765713825
u0053,i1077,view,1765751103
u0044,i1031,view,1766985109
u0011,i1018,view,1766391750
u0002,i1013,view,1765634968
u0002,i1043,add_to_cart,1766810231
u0072,i1002,view,1766690420
u0023,i1011,view,1765771389
u0064,i1079,view,1764795636
u0025,i1017,add_to_cart,1765613533
u0061,i1095,view,1765297597
u0015,i1031,add_to_cart,1765867838
u0061,i1066,view,1765258346
u0090,i1022,purchase,1766707657
u0100,i1081,view,1764725346
u0078,i1024,view,1766714864
u0053,i1077,add_to_cart,1766363612
u0060,i1011,view,1764945442
u0095,i1006,view,1765078944
u0098,i1057,view,1765009358
u0044,i1087,view,1765765297
u0016,i1066,view,1767119310
u0021,i1067,view,1766710375
u0037,i1011,purchase,1764796925
u0055,i1011,view,1764940669
u0060,i1041,add_to_cart,1765718692
u0060,i1097,add_to_cart,1766365223
u0080,i1099,view,1765347794
u0096,i1008,view,1765926161
u0052,i1092,view,1766779470
u0006,i1055,view,1767100366
u0065,i1014,view,1766416139
u0002,i1024,purchase,1765634537
u0092,i1087,view,1766715213
u0071,i1025,view,1766890243
u0029,i1068,purchase,1765958220
